label,accuracy_max,accuracy_min,accuracy_avg,accuracy_range,longitude_max,longitude_min,longitude_avg,longitude_range,latitude_max,latitude_min,latitude_avg,latitude_range,altitude_max,altitude_min,altitude_avg,altitude_isnan,seconds_max,seconds_min,seconds_avg,seconds_range,date_nunique,hour_nunique,AVAILABLE,OTW_DROPOFF,OTW_PICKUP,UNAVAILABLE,GO_FOOD,GO_RIDE,pings
1,46.96,3.0,5.732186046511628,43.96,0.003611700000007545,-0.0007482999999979256,6.15694117649756e-05,0.005233400000022925,0.0008650000000010039,-0.002626700000000426,-9.411764705944011e-07,-8.00000000005241e-05,7.699999999999932,-8.300000000000068,0.208750000000002,3.0,121.0,5.0,11.458823529411765,974,1,1,5.0,53.0,26.0,2.0,1,0,86
1,21.058000000000003,3.0,4.430406926406927,18.058000000000003,0.0013419999999939591,-0.0010432000000122343,-4.191043478265971e-05,-0.009639400000011733,0.0005747000000004832,-0.001565100000000541,-0.00013992608695652495,-0.03218300000000074,16.299987793000014,-19.5,-0.32439031833536575,65.0,19.0,4.0,9.982608695652173,2296,1,1,28.0,120.0,81.0,2.0,1,0,231
1,1000.0,0.01,62.51630223880595,999.99,0.0045121000000278855,-0.006660999999979822,0.0,0.0,0.002593999999998431,-0.002117699999999445,0.0,0.0,5.799987793000014,-2.9000244139999722,0.14886335893181848,171.0,87.0,5.0,10.333333333333334,2759,1,2,63.0,68.0,137.0,0.0,1,0,268
1,7.5,0.2,3.198591216216222,7.3,0.011008356000004937,-0.0009290999999933547,3.4309152542374185e-05,0.010121200000000385,0.004416499999999601,-0.0024570000000005976,-2.10406779661042e-05,-0.00620700000000074,7.100000000000023,-7.600000000000023,-0.10610169491525447,0.0,40.0,1.0,10.315254237288135,3043,1,2,103.0,129.0,62.0,2.0,1,0,296
1,159.412,0.01,26.085927083333342,159.40200000000002,0.0009928000000059,-0.0032904999999772144,-0.00024179999999983249,-0.022970999999984087,0.0035344000000003817,-0.0004209000000008345,0.00029013578947369764,0.027562900000001278,29.21997070299983,-62.556762694999975,-0.0886758061016978,32.0,167.0,1.0,20.86315789473684,1982,1,2,11.0,70.0,14.0,1.0,1,0,96
1,37.326,0.01,8.549660305343554,37.316,0.0006310000000127047,-0.0028189000000082842,-1.7777777776995856e-06,-0.00046399999997959185,0.0012650000000009598,-0.002592699999999226,4.846743295022835e-06,0.0012650000000009598,795.0,-788.0,0.0,0.0,146.0,1.0,10.796934865900383,2818,1,2,97.0,120.0,39.0,6.0,1,0,262
1,12.543,0.01,4.5140718232044215,12.533,0.0011073999999950956,-0.004502499999986753,-8.347722222228842e-05,-0.015025900000011916,0.0020612999999993775,-0.0008468999999999838,5.648888888890961e-06,0.001016800000000373,4.0,-14.0,0.0625,19.0,26.0,2.0,10.222222222222221,1840,1,1,79.0,61.0,41.0,0.0,1,0,181
1,23.822,0.5,6.196022222222223,23.322,0.006404999999986671,-0.00481599999999105,4.6049999999988204e-05,0.006170699999998419,0.0012479999999994718,-0.0005364999999999398,9.84626865671537e-06,0.0013193999999998596,7.0,-15.0,-0.1435891175897443,89.0,275.0,3.0,13.455223880597014,1803,1,1,58.0,36.0,36.0,5.0,1,0,135
0,29.54,4.824,19.40481699346403,24.716,0.00023890000002779743,-0.00040590000001827775,-1.4434210525774018e-06,-0.00021939999999176507,0.00027190000000132386,-0.00031140000000018375,7.2368421080276926e-09,1.1000000004202093e-06,30.800000000000068,-22.600000000000023,0.5000007398181817,118.0,17.0,4.0,10.006578947368421,1521,1,2,118.0,0.0,35.0,0.0,1,0,153
0,7.941,3.0,3.9760517241379243,4.941,0.0015716999999852987,-0.00020419999998466665,6.123913043488162e-05,0.007042500000011387,0.0011434000000010158,-0.0037450000000003314,-6.539130434782969e-05,-0.007520000000000415,106.30000000000007,-44.200000000000045,-0.6678260869565213,0.0,291.0,8.0,13.756521739130434,1582,1,1,14.0,58.0,43.0,1.0,1,0,116
1,42.285,0.5,4.242528985507241,41.785,0.010067800000015836,-0.0009658000000030142,2.5064963503579058e-05,0.003433899999990331,0.0060403000000004425,-0.0006897999999999627,0.00013015693430656772,0.017831499999999778,8.0,-8.0,0.0782608695652174,21.0,135.0,3.0,10.963503649635037,1502,1,2,11.0,100.0,24.0,3.0,1,0,138
1,158.68,0.1,8.81108695652174,158.58,0.0050642000000067355,-0.0006486000000052172,8.232554744533834e-05,0.011278600000011352,0.007542399999999283,-0.007805600000001078,-3.690729927006418e-05,-0.005056299999998792,1.9000244139999722,0.0,0.08518699362962757,103.0,82.0,5.0,12.576642335766424,1723,1,1,17.0,79.0,41.0,1.0,1,0,138
0,4.606,3.0,3.751587837837831,1.6059999999999999,0.0007200999999952273,-0.0007450000000090995,-5.3227891156449826e-05,-0.007824499999998125,0.0012682999999986677,-0.0007449999999993295,3.065646258502625e-05,0.004506499999998859,17.700000000000045,-14.5,-0.043537414965987016,0.0,17.0,3.0,9.97278911564626,1466,1,1,42.0,62.0,41.0,3.0,1,0,148
1,1500.0,0.01,40.17096875,1499.99,0.002531000000004724,-0.0020448000000072852,5.104968553461971e-05,0.008116900000004534,0.004440999999999917,-0.0004183000000006487,7.490817610063235e-05,0.011910400000000543,57.0,-92.0,0.18333345300980378,52.0,22.0,1.0,10.28930817610063,1636,1,2,2.0,113.0,45.0,0.0,1,0,160
1,97.0,0.01,20.06675641025643,96.99,0.0038454000000172073,-0.005218999999996754,-3.367096774191454e-05,-0.005218999999996754,0.00926699999999947,-0.000684299999999638,5.978709677419013e-05,0.00926699999999947,3.2518920899999557,-7.773864746000072,-0.43704605100000293,110.0,414.0,2.0,12.787096774193548,1982,1,1,22.0,91.0,41.0,2.0,1,0,156
1,60.213,0.01,15.383415458937195,60.203,0.00021340000000691361,-0.0019241490000041495,-3.0163592233095886e-05,-0.006213700000017752,0.003645597210001128,-0.0011953000000008984,3.623786407766909e-06,0.0007464999999999833,0.20001220699998612,-0.20001220699998612,0.0008693529217393718,90.0,61.0,1.0,12.305825242718447,2535,1,2,56.0,58.0,91.0,2.0,1,0,207
1,23.593000000000004,0.01,2.593094786729858,23.583000000000002,0.020935920999988866,-0.001197899999979768,0.0,0.0,0.005933600419998797,-0.0010022000000011744,0.0,0.0,3.6919478960001015,-5.393100195999978,-0.22040172881617667,73.0,140.0,1.0,14.142857142857142,2970,1,1,38.0,127.0,46.0,0.0,1,0,211
1,0.01,0.01,0.010000000000000007,0.0,0.0,-0.00046920000001193785,-3.4500000000877785e-06,-0.00046920000001193785,0.0,-0.0002914999999985568,-2.143382352930565e-06,-0.0002914999999985568,0.0,0.0,0.0,137.0,75.0,4.0,10.389705882352942,1413,1,1,109.0,0.0,27.0,1.0,1,0,137
0,3.9,3.532,3.869333333333332,0.3679999999999999,0.0005699999999819738,0.0,0.00024514545454353123,0.0026965999999788437,0.001006699999999583,-0.00013620000000091892,0.00033803636363647564,0.003718400000001232,4.5,-4.399999999999977,0.5636363636363678,0.0,14.0,2.0,9.363636363636363,103,1,1,6.0,0.0,6.0,0.0,1,0,12
1,100.0,0.5,13.945615720524023,99.5,0.0021510999999918567,-0.011574500000008925,8.245614034837888e-07,0.00018799999999430383,0.003703399999999135,-0.0012124000000000024,-1.3377192982495082e-06,-0.0003050000000008879,1.12890625,-32.843017577999944,-3.949976870842103,197.0,107.0,1.0,12.390350877192983,2825,1,1,88.0,73.0,67.0,1.0,1,0,229
1,56.802,3.786,9.597271002710029,53.016,0.0014210000000076661,-0.0014490000000080272,-2.850135869567423e-05,-0.010488500000008116,0.0008748999999994567,-0.0008787999999997353,5.230190217391384e-05,0.019247100000000295,18.12170410200008,-9.514648437999995,0.4160748591213133,40.0,15.0,3.0,10.002717391304348,3681,1,2,22.0,180.0,167.0,0.0,1,0,369
1,5.5,0.01,1.0243407407407394,5.49,0.0034533999999979414,-0.003507299999981228,0.0,0.0,0.0074033000000000015,-0.007358299999999929,0.0,0.0,702.6,-11.0,19.954285714285714,99.0,461.0,4.0,16.32089552238806,2187,1,2,78.0,39.0,15.0,3.0,1,0,135
1,10.33,3.0,4.952265822784811,7.33,0.0002450000000209229,-0.000782400000005623,-8.99346153842701e-05,-0.007014899999973068,0.0005611999999999284,-0.0006983000000007067,-4.093589743591453e-06,-0.00031930000000013337,4.0,-6.0,-0.23076923076923078,0.0,18.0,6.0,10.128205128205128,790,1,1,2.0,0.0,77.0,0.0,1,0,79
1,0.1,0.1,0.09999999999999977,0.0,0.0006762000000009039,-0.0027104999999920665,-1.2988188976371601e-05,-0.0016494999999991933,5.590000000044171e-05,-0.022058000000000355,-0.0002828425196850331,-0.035920999999999204,31.0,-48.0,0.17727272727272728,12.0,217.0,6.0,12.141732283464567,1542,1,2,55.0,50.0,19.0,4.0,1,0,128
0,1100.0,3.0,23.567883720930272,1097.0,0.0012100000000003774,-0.0016630000000219525,-5.8851562502182375e-06,-0.0007533000000279344,0.0010032999999998182,-0.006258299999999828,-2.5856249999990644e-05,-0.0033095999999988024,29.30002441399995,-28.600000000000023,-0.1751999999999989,2.0,150.0,1.0,11.0703125,1417,1,2,18.0,82.0,29.0,0.0,1,0,129
0,17.753,3.0,3.906716535433066,14.753,0.001593400000004408,-0.0016065999999881342,2.6658730158755717e-05,0.0033590000000032205,0.000700000000000145,-0.0010066000000001907,-6.121746031744695e-05,-0.007713399999998316,20.09999999999991,-18.09998779299997,-0.11904761904761904,0.0,421.0,9.0,13.642857142857142,1719,1,2,13.0,78.0,35.0,1.0,1,0,127
1,7.4,0.1,2.352538095238102,7.300000000000001,0.0006884000000013657,-0.005337299999993661,0.0,0.0,0.0007566999999992774,-0.0050442999999997795,0.0,0.0,23.0,-12.0,0.05077720207253862,14.0,22.0,4.0,10.047846889952153,2100,1,2,117.0,62.0,30.0,1.0,1,0,210
0,1100.0,3.582,36.08484053156149,1096.418,0.0019180999999832693,-0.0012956000000059475,4.23200000000179e-06,0.001269600000000537,0.001764000000000543,-0.0009669000000007699,4.896666666664255e-06,0.0014689999999992764,43.0,-26.0,-0.35051546391752575,82.0,41.0,1.0,12.01,3603,1,2,78.0,189.0,34.0,0.0,1,0,301
1,68.233,0.01,2.7860950226244348,68.223,0.0007725000000107229,-0.0018976000000066051,0.0,0.0,0.0014506999999994719,-0.022520400000001217,0.0,0.0,27.0,-35.0,0.8461538461538461,77.0,547.0,1.0,11.686363636363636,2571,1,1,62.0,135.0,22.0,2.0,1,0,221
1,32.454,0.5,7.6776415094339665,31.954,0.0010953999999827602,-0.0013827000000077305,0.0,0.0,0.0035237000000005736,-0.0017766999999997424,0.0,0.0,7.0,-11.0,-0.17428501674285793,138.0,77.0,1.0,10.37914691943128,2190,1,2,92.0,63.0,54.0,3.0,1,0,212
1,129.94299999999998,0.01,15.66161428571429,129.933,0.0022454730000021073,-0.00011960000000499349,2.037813620071131e-05,0.005685499999998456,0.010439308030000483,-0.0016198999999987862,1.6080645161285762e-05,0.004486499999998728,60.0,-68.70001220699999,0.06280480361585375,114.0,29.0,1.0,10.623655913978494,2964,1,2,39.0,160.0,79.0,2.0,1,0,280
1,222.658,0.1,14.560607594936709,222.558,0.006294099999990976,-0.007325299999990875,4.96891719746316e-05,0.007801200000017161,0.004290799999998818,-0.0025501000000005547,-6.0619108280245606e-05,-0.00951719999999856,53.0,-96.29998779300001,-0.3074077088148145,62.0,55.0,7.0,10.624203821656051,1668,1,2,0.0,97.0,60.0,1.0,1,0,158
1,0.5,0.5,0.5,0.0,0.021840999999994892,-0.019132999999982303,2.654901960796656e-05,0.0027080000000125892,0.0003580000000003025,-0.0015000000000000568,-1.119607843137014e-05,-0.0011419999999997543,0.0,0.0,0.0,103.0,102.0,3.0,11.166666666666666,1139,1,1,74.0,0.0,24.0,5.0,1,0,103
1,29.16,0.01,1.8753894736842092,29.15,0.0011494729999981246,-0.007428772999986677,-3.9305677248606754e-05,-0.007428772999986677,0.012995437379999863,-0.0008799999999986596,6.875892793650721e-05,0.012995437379999863,710.9,-748.000024414,-0.40307729867692194,124.0,65.0,1.0,13.555555555555555,2562,1,2,76.0,67.0,40.0,7.0,1,0,190
0,1700.0,0.01,497.08399999999983,1699.99,0.008140299999993772,-0.0017425000000059754,3.563961038923123e-06,0.001097699999988322,0.01656569999999924,-0.002352399999999477,-1.3698051948112418e-06,-0.00042190000000186245,4.900024413999972,-16.900024413999972,-0.22066075348760378,175.0,56.0,1.0,12.87987012987013,3967,1,2,117.0,149.0,42.0,1.0,1,0,309
1,0.1,0.1,0.10000000000000027,0.0,0.0021131000000025324,-0.0002827999999936992,0.0001241343347639589,0.028923300000002428,0.0013822000000001111,-0.0010470000000006863,6.976695278970093e-05,0.016255700000000317,31.070175461000076,-25.741484394000054,-0.030060905409482957,1.0,16.0,5.0,8.034334763948499,1872,1,2,40.0,160.0,34.0,0.0,1,0,234
0,170.399,3.0,21.3437755681818,167.399,0.0016877000000050657,-0.0031510000000025684,-0.00011061339031338797,-0.038825299999999174,0.0029189999999985616,-0.0018063000000010376,8.512706552706586e-05,0.029879600000000117,24.799804687000005,-38.560180664000086,-0.028374544978329076,18.0,41.0,1.0,10.98860398860399,3857,1,2,93.0,191.0,67.0,1.0,1,0,352
0,9555.758,3.0,2046.8782926208648,9552.758,0.0008419999999915717,-0.0023307999999957474,1.1739795918381496e-05,0.004602000000005546,0.002070200000000355,-0.0006146000000004648,4.141785714285607e-05,0.01623579999999958,39.0,-26.0,0.23118680022383709,44.0,219.0,4.0,10.589285714285714,4151,1,2,10.0,266.0,117.0,0.0,1,0,393
1,0.1,0.1,0.10000000000000021,0.0,0.001189100000004828,-0.02521129999998095,0.0,0.0,0.01606499999999933,-0.0009964000000008966,0.0,0.0,5.0,-5.0,0.014545510031818119,1.0,370.0,3.0,9.85135135135135,2187,1,2,87.0,71.0,63.0,2.0,1,0,223
1,29.074,0.01,1.7806186046511594,29.064,0.00869399999999132,-0.0012283000000081756,4.088684112144103e-05,0.00874978399998838,0.010668700000000086,-0.018794000000000644,-8.792382084112159e-05,-0.01881569766000002,10.200012206999986,-10.200012206999986,-0.1662650602409633,131.0,24.0,4.0,10.0,2140,1,1,98.0,55.0,62.0,0.0,1,0,215
1,11.866,0.5,3.2001300813008124,11.366,0.0006655000000108657,-0.000563800000008996,0.0,0.0,0.0012023000000001005,-0.001004000000000893,0.0,0.0,24.0,-33.299987793000014,-0.08461820161538142,107.0,55.0,1.0,12.87704918032787,1571,1,1,83.0,21.0,18.0,1.0,1,0,123
1,96.351,0.01,7.6774021739130385,96.341,0.00015490000001250337,-0.003037100000000237,-0.00011568852459013874,-0.021170999999995388,0.0012017999999995865,-0.0013377000000014405,-3.216939890710126e-05,-0.0058869999999995315,17.0,-56.700012206999986,-0.9402985074626866,114.0,198.0,3.0,12.387978142076502,2267,1,2,77.0,84.0,21.0,2.0,1,0,184
1,0.01,0.01,0.010000000000000007,0.0,0.005390400999999656,-0.002390853999997944,0.0,0.0,0.0010705138199993414,-0.0015987795500000956,0.0,0.0,0.0,0.0,0.0,140.0,126.0,5.0,11.431654676258994,1589,1,1,104.0,17.0,18.0,1.0,1,0,140
1,20.83,0.01,5.161662280701757,20.819999999999997,0.0005178999999913003,-0.001408499999996593,-5.5842857142851655e-05,-0.025408499999997503,0.0009430999999997525,-0.000645600000000357,1.679164835164832e-05,0.007640199999999986,24.660034180000025,-21.55224609400011,0.18082348766393394,88.0,29.0,0.0,5.059340659340659,2302,1,2,38.0,364.0,48.0,6.0,1,0,456
1,43.82899999999999,0.5,3.600835443037974,43.32899999999999,0.01035419999996634,-0.0027491999999824657,0.0,0.0,0.0007766000000000162,-0.005344400000000249,0.0,0.0,8.0,-18.400024413999972,-0.26451652280645116,94.0,281.0,3.0,14.280254777070065,2242,1,2,53.0,69.0,33.0,3.0,1,0,158
1,1500.0,0.1,78.07387755102047,1499.9,0.007529300000001626,-0.005427299999979596,7.760103092790388e-05,0.007527300000006676,0.01515820000000101,-0.018869499999999206,0.00015649896907217622,0.015180400000001093,45.25582280600008,-104.2648579690001,-0.8130181800000056,57.0,129.0,2.0,20.721649484536083,2010,1,1,44.0,45.0,7.0,2.0,1,0,98
1,0.01,0.01,0.010000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,18.0,9.0,10.142857142857142,923,1,1,80.0,0.0,11.0,1.0,1,0,92
1,100.0,0.01,12.257454545454566,99.99,0.0048782999999872345,-0.007632000000000971,-3.94244623665387e-06,-0.0007332950000176197,0.008391000000000481,-0.0034760000000000346,-4.034853473118773e-05,-0.007504827460000918,18.0,-28.0,-0.6265060240963856,101.0,66.0,1.0,15.397849462365592,2864,1,1,78.0,86.0,22.0,1.0,1,0,187
1,0.1,0.1,0.09999999999999983,0.0,0.0030835999999823116,-0.006026200000007975,-4.084719101115936e-05,-0.003635399999993183,0.006522799999999052,-0.0030945999999998364,6.04269662922383e-06,0.0005378000000009209,0.0,0.0,0.0,90.0,155.0,1.0,25.202247191011235,2243,1,2,21.0,40.0,29.0,0.0,1,0,90
1,104.109,0.01,6.941505494505495,104.09899999999999,0.005823899999995774,-0.0026038000000170314,0.00011799888888882984,0.010619899999994686,0.001991000000000298,-0.009523300000000567,-0.00013917777777779054,-0.012526000000001147,17.448852539000086,-17.501464843999884,-0.19657592772499868,49.0,88.0,1.0,16.988888888888887,1529,1,1,19.0,40.0,30.0,2.0,1,0,91
1,64.1,1.99,9.555838235294116,62.10999999999999,0.006156599999982859,-0.002089900000015632,5.740740739931291e-07,7.749999998907242e-05,0.0019065999999989813,-0.005385000000000417,5.851851851814529e-08,7.899999999949614e-06,34.39999999999998,-23.899999999999977,0.07946428571428653,15.0,364.0,2.0,13.748148148148148,1856,1,1,15.0,69.0,51.0,1.0,1,0,136
1,20.2,0.5,9.244992063492065,19.7,0.0016776000000078284,-0.0016495000000134041,-0.00013793120000013914,-0.017241400000017393,0.0015839999999993637,-0.0002743000000009488,9.665039999999437e-05,0.012081299999999295,11.099975586000028,-14.0,0.08068154075000032,36.0,25.0,3.0,10.416,1302,1,1,6.0,95.0,25.0,0.0,1,0,126
0,1779.0,3.0,47.980565055762064,1776.0,0.002582700000004934,-0.002582700000004934,-1.5999999999956347e-05,-0.004287999999988301,0.0009636999999989015,-0.0012832999999998762,-2.309925373134677e-05,-0.006190600000000934,35.5,-47.299999999999955,-0.006282722513089243,67.0,35.0,5.0,10.145522388059701,2719,1,1,9.0,211.0,49.0,0.0,1,0,269
1,35.124,0.5,10.270506944444431,34.624,0.0007330000000109749,-0.0006075999999950454,3.8733566433699285e-05,0.005538900000018998,0.0003252000000006916,-0.0008081000000004224,-4.675314685314852e-05,-0.006685700000000239,20.799987793000014,-21.200012206999986,-0.3319588887319586,45.0,51.0,2.0,10.755244755244755,1538,1,2,6.0,104.0,32.0,2.0,1,0,144
1,42.861999999999995,0.01,2.4374493392070447,42.852,0.006048299999974915,-0.006453399999998055,2.8017699114920472e-05,0.006331999999972027,0.007644099999999376,-0.008393700000000948,-4.7300884955753586e-05,-0.01069000000000031,115.29999999999995,-241.79999999999995,-0.07285714285714318,155.0,152.0,1.0,14.261061946902656,3223,1,2,72.0,67.0,77.0,11.0,1,0,227
1,27.184,0.5,3.5527431693989024,26.684,0.0004969000000158985,-0.0009555000000034397,-0.00013282692307700598,-0.024174500000015087,0.00043300000000012773,-0.001153300000001245,-2.2556043956052057e-05,-0.004105200000001474,39.0,-31.0,-0.22772277227722773,80.0,21.0,5.0,10.197802197802197,1856,1,2,55.0,100.0,27.0,1.0,1,0,183
1,899.9989999999999,3.0,36.43285333333335,896.9989999999999,0.002363500000001295,-0.0018787000000060061,1.0759060402664234e-05,0.0016030999999969708,0.002517699999998513,-0.0011751000000002065,3.5612751677852256e-05,0.005306299999999986,5.692260741999917,-7.250488280999889,0.07473266600999978,40.0,50.0,2.0,11.939597315436242,1779,1,2,1.0,42.0,105.0,2.0,1,0,150
1,55.879,0.01,3.576494505494502,55.869,0.0025897000000156822,-0.0011817999999976792,0.0,0.0,0.0021836999999997886,-0.0009721999999996456,0.0,0.0,9.299999999999955,-3.099999999999909,2.0166666666666706,174.0,48.0,6.0,10.69060773480663,1935,1,1,112.0,32.0,37.0,1.0,1,0,182
1,800.0,0.01,9.55014201183432,799.99,0.001214499999989016,-0.004930078999990428,9.429714880954385e-05,0.015841921000003367,0.00419379999999947,-0.005450299580000539,-5.4376783214293845e-05,-0.009135299580001366,5.0,-10.0,0.27102803738317754,61.0,56.0,2.0,10.267857142857142,1725,1,1,45.0,81.0,39.0,4.0,1,0,169
0,23.63,3.0,8.685124721603573,20.63,0.0006298999999927446,-0.001130000000003406,-0.0001022544642856893,-0.045809999999988804,0.0006667000000000201,-0.0007415999999995648,3.4884598214284566e-05,0.015628299999999484,63.60001220699996,-64.19999999999993,-0.17333327720919536,9.0,20.0,1.0,9.975446428571429,4469,1,3,62.0,281.0,106.0,0.0,1,0,449
1,28.585,0.01,6.328488636363636,28.575,0.0013739000000185797,-0.0007533000000137235,1.963883908024269e-05,0.001708578999981114,0.002422799999999725,-0.0003628999999998328,6.724022505747427e-05,0.005849899580000262,2.300000000000068,-1.0,0.09333170573333215,69.0,55.0,1.0,12.28735632183908,1069,1,1,29.0,34.0,23.0,2.0,1,0,88
1,29.0,0.01,2.3684391304347825,28.99,0.006059920999987867,-0.0011415999999968562,8.338558951966633e-05,0.01909530000000359,0.0020769999999998845,-0.00951529958000119,-3.148340611353609e-05,-0.0072096999999997635,758.2,-793.6,0.08278688524590183,106.0,132.0,2.0,13.292576419213974,3044,1,2,59.0,79.0,81.0,11.0,1,0,230
1,96.0,0.01,7.025150326797381,95.99,0.000446899999985817,-0.007441700000015317,-4.895855263167972e-05,-0.007441700000015317,0.0012227000000013533,-0.0025853000000006787,-1.7008552631583412e-05,-0.0025853000000006787,15.26965332099985,-20.31140136700003,-0.05126517158928477,95.0,80.0,1.0,14.171052631578947,2154,1,1,64.0,53.0,32.0,4.0,1,0,153
1,1700.0,0.01,586.9438525345614,1699.99,0.004438799999988419,-0.005548599999983139,3.387500000006793e-05,0.007317000000014673,0.003616699999998474,-0.01057470000000027,-3.4175925925929005e-05,-0.007382000000000666,0.0,0.0,0.0,217.0,322.0,2.0,12.828703703703704,2771,1,2,55.0,116.0,45.0,1.0,1,0,217
1,0.01,0.01,0.010000000000000007,0.0,0.0015596160000086456,-0.0021557270000016615,-5.372747663440877e-06,-0.0005748839999881739,0.004799943989999278,-0.003665939169999355,9.847725607497767e-06,0.001053706640002261,0.0,0.0,0.0,108.0,26.0,1.0,10.271028037383177,1099,1,1,81.0,0.0,24.0,3.0,1,0,108
1,60.446999999999996,0.01,4.138789915966384,60.437,0.004507000000018024,-0.0009382999999871799,2.263644067785069e-05,0.0026710999999863816,0.006451300000001048,-0.0011449999999992855,8.621610169491951e-05,0.010173500000000502,9.499975586000005,-9.499975586000005,-0.013793103448275078,59.0,36.0,6.0,10.474576271186441,1236,1,1,64.0,0.0,54.0,1.0,1,0,119
1,570.0,0.1,17.616702127659575,569.9,0.0038817000000079815,-0.003352000000006683,4.92085714285955e-05,0.00688920000000337,0.005361999999998979,-0.0019174999999993503,2.025785714285482e-05,0.002836099999999675,32.40002441399997,-32.40002441399997,0.48148148148148145,31.0,85.0,2.0,10.935714285714285,1531,1,2,14.0,59.0,67.0,1.0,1,0,141
1,188.511,0.01,19.47948701298704,188.501,0.003947299999978782,-0.007156799999989971,0.00020396601307193956,0.03120680000000675,0.0037605999999987816,-0.00939409999999885,-2.907189542485987e-06,-0.000444800000000356,51.73669433600003,-73.42810058600003,1.0252588665555575,83.0,151.0,1.0,17.758169934640524,2717,1,2,47.0,85.0,19.0,3.0,1,0,154
